,TIME,ID,VALUE
1760,2013-10-29,active_addresses,85460.0
1761,2013-10-30,active_addresses,95946.0
1762,2013-10-31,active_addresses,96937.0
1763,2013-11-01,active_addresses,87053.0
1764,2013-11-02,active_addresses,77875.0
1765,2013-11-03,active_addresses,83333.0
1766,2013-11-04,active_addresses,100572.0
1767,2013-11-05,active_addresses,117724.0
1768,2013-11-06,active_addresses,131395.0
1769,2013-11-07,active_addresses,130493.0
1770,2013-11-08,active_addresses,130738.0
1771,2013-11-09,active_addresses,129810.0
1772,2013-11-10,active_addresses,117024.0
1773,2013-11-11,active_addresses,116255.0
1774,2013-11-12,active_addresses,116405.0
1775,2013-11-13,active_addresses,122999.0
1776,2013-11-14,active_addresses,133437.0
1777,2013-11-15,active_addresses,120004.0
1778,2013-11-16,active_addresses,103890.0
1779,2013-11-17,active_addresses,107730.0
1780,2013-11-18,active_addresses,164695.0
1781,2013-11-19,active_addresses,207754.0
1782,2013-11-20,active_addresses,165510.0
1783,2013-11-21,active_addresses,188789.0
1784,2013-11-22,active_addresses,165422.0
1785,2013-11-23,active_addresses,150897.0
1786,2013-11-24,active_addresses,124668.0
1787,2013-11-25,active_addresses,143015.0
1788,2013-11-26,active_addresses,179510.0
1789,2013-11-27,active_addresses,199263.0
1790,2013-11-28,active_addresses,202035.0
1791,2013-11-29,active_addresses,189628.0
1792,2013-11-30,active_addresses,163942.0
1793,2013-12-01,active_addresses,166307.0
1794,2013-12-02,active_addresses,178033.0
1795,2013-12-03,active_addresses,174151.0
1796,2013-12-04,active_addresses,184281.0
1797,2013-12-05,active_addresses,184046.0
1798,2013-12-06,active_addresses,169434.0
1799,2013-12-07,active_addresses,150899.0
1800,2013-12-08,active_addresses,114536.0
1801,2013-12-09,active_addresses,156258.0
1802,2013-12-10,active_addresses,154546.0
1803,2013-12-11,active_addresses,152924.0
1804,2013-12-12,active_addresses,130824.0
1805,2013-12-13,active_addresses,146004.0
1806,2013-12-14,active_addresses,148107.0
1807,2013-12-15,active_addresses,141315.0
1808,2013-12-16,active_addresses,177669.0
1809,2013-12-17,active_addresses,158826.0
1810,2013-12-18,active_addresses,181244.0
1811,2013-12-19,active_addresses,157747.0
1812,2013-12-20,active_addresses,153561.0
1813,2013-12-21,active_addresses,127412.0
1814,2013-12-22,active_addresses,124083.0
1815,2013-12-23,active_addresses,152463.0
1816,2013-12-24,active_addresses,130524.0
1817,2013-12-25,active_addresses,130234.0
1818,2013-12-26,active_addresses,122662.0
1819,2013-12-27,active_addresses,126404.0
1820,2013-12-28,active_addresses,115924.0
1821,2013-12-29,active_addresses,129269.0
1822,2013-12-30,active_addresses,152686.0
1823,2013-12-31,active_addresses,119176.0
1824,2014-01-01,active_addresses,97260.0
1825,2014-01-02,active_addresses,137758.0
1826,2014-01-03,active_addresses,143112.0
1827,2014-01-04,active_addresses,116602.0
1828,2014-01-05,active_addresses,136208.0
1829,2014-01-06,active_addresses,178917.0
1830,2014-01-07,active_addresses,142545.0
1831,2014-01-08,active_addresses,147459.0
1832,2014-01-09,active_addresses,134119.0
1833,2014-01-10,active_addresses,127459.0
1834,2014-01-11,active_addresses,130048.0
1835,2014-01-12,active_addresses,117030.0
1836,2014-01-13,active_addresses,152204.0
1837,2014-01-14,active_addresses,131569.0
1838,2014-01-15,active_addresses,132995.0
1839,2014-01-16,active_addresses,132515.0
1840,2014-01-17,active_addresses,129347.0
1841,2014-01-18,active_addresses,106595.0
1842,2014-01-19,active_addresses,108928.0
1843,2014-01-20,active_addresses,179150.0
1844,2014-01-21,active_addresses,159738.0
1845,2014-01-22,active_addresses,152991.0
1846,2014-01-23,active_addresses,150325.0
1847,2014-01-24,active_addresses,142626.0
1848,2014-01-25,active_addresses,126987.0
1849,2014-01-26,active_addresses,125577.0
1850,2014-01-27,active_addresses,170535.0
1851,2014-01-28,active_addresses,158246.0
1852,2014-01-29,active_addresses,141296.0
1853,2014-01-30,active_addresses,151812.0
1854,2014-01-31,active_addresses,149083.0
1855,2014-02-01,active_addresses,135027.0
1856,2014-02-02,active_addresses,135504.0
1857,2014-02-03,active_addresses,172514.0
1858,2014-02-04,active_addresses,169184.0
1859,2014-02-05,active_addresses,156878.0
1860,2014-02-06,active_addresses,163457.0
1861,2014-02-07,active_addresses,165518.0
1862,2014-02-08,active_addresses,148302.0
1863,2014-02-09,active_addresses,129205.0
1864,2014-02-10,active_addresses,171464.0
1865,2014-02-11,active_addresses,154904.0
1866,2014-02-12,active_addresses,215136.0
1867,2014-02-13,active_addresses,164040.0
1868,2014-02-14,active_addresses,177305.0
1869,2014-02-15,active_addresses,150516.0
1870,2014-02-16,active_addresses,127690.0
1871,2014-02-17,active_addresses,180407.0
1872,2014-02-18,active_addresses,158221.0
1873,2014-02-19,active_addresses,177581.0
1874,2014-02-20,active_addresses,181061.0
1875,2014-02-21,active_addresses,178725.0
1876,2014-02-22,active_addresses,155997.0
1877,2014-02-23,active_addresses,162909.0
1878,2014-02-24,active_addresses,215155.0
1879,2014-02-25,active_addresses,209217.0
1880,2014-02-26,active_addresses,201441.0
1881,2014-02-27,active_addresses,184914.0
1882,2014-02-28,active_addresses,196558.0
1883,2014-03-01,active_addresses,181806.0
1884,2014-03-02,active_addresses,159534.0
1885,2014-03-03,active_addresses,237402.0
1886,2014-03-04,active_addresses,232504.0
1887,2014-03-05,active_addresses,202159.0
1888,2014-03-06,active_addresses,195791.0
1889,2014-03-07,active_addresses,181085.0
1890,2014-03-08,active_addresses,171425.0
1891,2014-03-09,active_addresses,173671.0
1892,2014-03-10,active_addresses,208180.0
1893,2014-03-11,active_addresses,190830.0
1894,2014-03-12,active_addresses,203575.0
1895,2014-03-13,active_addresses,193770.0
1896,2014-03-14,active_addresses,192350.0
1897,2014-03-15,active_addresses,146940.0
1898,2014-03-16,active_addresses,140615.0
1899,2014-03-17,active_addresses,189544.0
1900,2014-03-18,active_addresses,143022.0
1901,2014-03-19,active_addresses,165259.0
1902,2014-03-20,active_addresses,166842.0
1903,2014-03-21,active_addresses,189900.0
1904,2014-03-22,active_addresses,169700.0
1905,2014-03-23,active_addresses,149541.0
1906,2014-03-24,active_addresses,192846.0
1907,2014-03-25,active_addresses,166956.0
1908,2014-03-26,active_addresses,169416.0
1909,2014-03-27,active_addresses,183194.0
1910,2014-03-28,active_addresses,183067.0
1911,2014-03-29,active_addresses,145688.0
1912,2014-03-30,active_addresses,166899.0
1913,2014-03-31,active_addresses,170327.0
1914,2014-04-01,active_addresses,179703.0
1915,2014-04-02,active_addresses,179902.0
1916,2014-04-03,active_addresses,168624.0
1917,2014-04-04,active_addresses,178186.0
1918,2014-04-05,active_addresses,153960.0
1919,2014-04-06,active_addresses,183764.0
1920,2014-04-07,active_addresses,159168.0
1921,2014-04-08,active_addresses,165531.0
1922,2014-04-09,active_addresses,179274.0
1923,2014-04-10,active_addresses,182996.0
1924,2014-04-11,active_addresses,169622.0
1925,2014-04-12,active_addresses,132283.0
1926,2014-04-13,active_addresses,172708.0
1927,2014-04-14,active_addresses,183291.0
1928,2014-04-15,active_addresses,199054.0
1929,2014-04-16,active_addresses,185075.0
1930,2014-04-17,active_addresses,157751.0
1931,2014-04-18,active_addresses,149452.0
1932,2014-04-19,active_addresses,141149.0
1933,2014-04-20,active_addresses,164288.0
1934,2014-04-21,active_addresses,142367.0
1935,2014-04-22,active_addresses,183641.0
1936,2014-04-23,active_addresses,156727.0
1937,2014-04-24,active_addresses,168337.0
1938,2014-04-25,active_addresses,181970.0
1939,2014-04-26,active_addresses,135298.0
1940,2014-04-27,active_addresses,171950.0
1941,2014-04-28,active_addresses,167559.0
1942,2014-04-29,active_addresses,169787.0
1943,2014-04-30,active_addresses,166103.0
1944,2014-05-01,active_addresses,154675.0
1945,2014-05-02,active_addresses,143742.0
1946,2014-05-03,active_addresses,117096.0
1947,2014-05-04,active_addresses,156696.0
1948,2014-05-05,active_addresses,148135.0
1949,2014-05-06,active_addresses,168404.0
1950,2014-05-07,active_addresses,161847.0
1951,2014-05-08,active_addresses,166794.0
1952,2014-05-09,active_addresses,163287.0
1953,2014-05-10,active_addresses,135616.0
1954,2014-05-11,active_addresses,165515.0
1955,2014-05-12,active_addresses,154800.0
1956,2014-05-13,active_addresses,149516.0
1957,2014-05-14,active_addresses,160924.0
1958,2014-05-15,active_addresses,177032.0
1959,2014-05-16,active_addresses,155531.0
1960,2014-05-17,active_addresses,148446.0
1961,2014-05-18,active_addresses,177716.0
1962,2014-05-19,active_addresses,185595.0
1963,2014-05-20,active_addresses,191122.0
1964,2014-05-21,active_addresses,157967.0
1965,2014-05-22,active_addresses,163160.0
1966,2014-05-23,active_addresses,176498.0
1967,2014-05-24,active_addresses,125130.0
1968,2014-05-25,active_addresses,187442.0
1969,2014-05-26,active_addresses,171102.0
1970,2014-05-27,active_addresses,179207.0
1971,2014-05-28,active_addresses,184385.0
1972,2014-05-29,active_addresses,171882.0
1973,2014-05-30,active_addresses,152485.0
1974,2014-05-31,active_addresses,146654.0
1975,2014-06-01,active_addresses,191335.0
1976,2014-06-02,active_addresses,175446.0
1977,2014-06-03,active_addresses,187559.0
1978,2014-06-04,active_addresses,171584.0
1979,2014-06-05,active_addresses,183963.0
1980,2014-06-06,active_addresses,174467.0
1981,2014-06-07,active_addresses,140463.0
1982,2014-06-08,active_addresses,173642.0
1983,2014-06-09,active_addresses,166417.0
1984,2014-06-10,active_addresses,179181.0
1985,2014-06-11,active_addresses,174873.0
1986,2014-06-12,active_addresses,175498.0
1987,2014-06-13,active_addresses,173970.0
1988,2014-06-14,active_addresses,149791.0
1989,2014-06-15,active_addresses,176671.0
1990,2014-06-16,active_addresses,177999.0
1991,2014-06-17,active_addresses,185466.0
1992,2014-06-18,active_addresses,168289.0
1993,2014-06-19,active_addresses,159085.0
1994,2014-06-20,active_addresses,155552.0
1995,2014-06-21,active_addresses,154028.0
1996,2014-06-22,active_addresses,184268.0
1997,2014-06-23,active_addresses,163666.0
1998,2014-06-24,active_addresses,176003.0
1999,2014-06-25,active_addresses,175682.0
2000,2014-06-26,active_addresses,159489.0
2001,2014-06-27,active_addresses,168127.0
2002,2014-06-28,active_addresses,143868.0
2003,2014-06-29,active_addresses,173904.0
2004,2014-06-30,active_addresses,183017.0
2005,2014-07-01,active_addresses,186664.0
2006,2014-07-02,active_addresses,182312.0
2007,2014-07-03,active_addresses,161601.0
2008,2014-07-04,active_addresses,145311.0
2009,2014-07-05,active_addresses,128986.0
2010,2014-07-06,active_addresses,184278.0
2011,2014-07-07,active_addresses,186344.0
2012,2014-07-08,active_addresses,214423.0
2013,2014-07-09,active_addresses,184913.0
2014,2014-07-10,active_addresses,171317.0
2015,2014-07-11,active_addresses,170691.0
2016,2014-07-12,active_addresses,154169.0
2017,2014-07-13,active_addresses,188603.0
2018,2014-07-14,active_addresses,162735.0
2019,2014-07-15,active_addresses,157881.0
2020,2014-07-16,active_addresses,147202.0
2021,2014-07-17,active_addresses,155909.0
2022,2014-07-18,active_addresses,151018.0
2023,2014-07-19,active_addresses,132575.0
2024,2014-07-20,active_addresses,168831.0
2025,2014-07-21,active_addresses,145113.0
2026,2014-07-22,active_addresses,140957.0
2027,2014-07-23,active_addresses,156202.0
2028,2014-07-24,active_addresses,153222.0
2029,2014-07-25,active_addresses,157477.0
2030,2014-07-26,active_addresses,125239.0
2031,2014-07-27,active_addresses,170031.0
2032,2014-07-28,active_addresses,152329.0
2033,2014-07-29,active_addresses,145269.0
2034,2014-07-30,active_addresses,158476.0
2035,2014-07-31,active_addresses,155541.0
2036,2014-08-01,active_addresses,153126.0
2037,2014-08-02,active_addresses,128052.0
2038,2014-08-03,active_addresses,157223.0
2039,2014-08-04,active_addresses,150211.0
2040,2014-08-05,active_addresses,178598.0
2041,2014-08-06,active_addresses,182014.0
2042,2014-08-07,active_addresses,159935.0
2043,2014-08-08,active_addresses,153588.0
2044,2014-08-09,active_addresses,132163.0
2045,2014-08-10,active_addresses,176919.0
2046,2014-08-11,active_addresses,170210.0
2047,2014-08-12,active_addresses,176283.0
2048,2014-08-13,active_addresses,174074.0
2049,2014-08-14,active_addresses,177173.0
2050,2014-08-15,active_addresses,163559.0
2051,2014-08-16,active_addresses,159823.0
2052,2014-08-17,active_addresses,183744.0
2053,2014-08-18,active_addresses,173736.0
2054,2014-08-19,active_addresses,165627.0
2055,2014-08-20,active_addresses,164109.0
2056,2014-08-21,active_addresses,173399.0
2057,2014-08-22,active_addresses,161743.0
2058,2014-08-23,active_addresses,135388.0
2059,2014-08-24,active_addresses,190496.0
2060,2014-08-25,active_addresses,158368.0
2061,2014-08-26,active_addresses,169392.0
2062,2014-08-27,active_addresses,168676.0
2063,2014-08-28,active_addresses,170216.0
2064,2014-08-29,active_addresses,144884.0
2065,2014-08-30,active_addresses,150886.0
2066,2014-08-31,active_addresses,177973.0
2067,2014-09-01,active_addresses,169807.0
2068,2014-09-02,active_addresses,163408.0
2069,2014-09-03,active_addresses,153695.0
2070,2014-09-04,active_addresses,153659.0
2071,2014-09-05,active_addresses,162021.0
2072,2014-09-06,active_addresses,138400.0
2073,2014-09-07,active_addresses,219086.0
2074,2014-09-08,active_addresses,170240.0
2075,2014-09-09,active_addresses,170050.0
2076,2014-09-10,active_addresses,208813.0
2077,2014-09-11,active_addresses,154868.0
2078,2014-09-12,active_addresses,146025.0
2079,2014-09-13,active_addresses,134902.0
2080,2014-09-14,active_addresses,210350.0
2081,2014-09-15,active_addresses,167581.0
2082,2014-09-16,active_addresses,200391.0
2083,2014-09-17,active_addresses,170439.0
2084,2014-09-18,active_addresses,171901.0
2085,2014-09-19,active_addresses,150729.0
2086,2014-09-20,active_addresses,149520.0
2087,2014-09-21,active_addresses,171703.0
2088,2014-09-22,active_addresses,178105.0
2089,2014-09-23,active_addresses,173452.0
2090,2014-09-24,active_addresses,163682.0
2091,2014-09-25,active_addresses,177845.0
2092,2014-09-26,active_addresses,157374.0
2093,2014-09-27,active_addresses,151584.0
2094,2014-09-28,active_addresses,216634.0
2095,2014-09-29,active_addresses,163001.0
2096,2014-09-30,active_addresses,195201.0
2097,2014-10-01,active_addresses,189253.0
2098,2014-10-02,active_addresses,160538.0
2099,2014-10-03,active_addresses,154357.0
2100,2014-10-04,active_addresses,148859.0
2101,2014-10-05,active_addresses,225945.0
2102,2014-10-06,active_addresses,162663.0
2103,2014-10-07,active_addresses,177985.0
2104,2014-10-08,active_addresses,170418.0
2105,2014-10-09,active_addresses,164245.0
2106,2014-10-10,active_addresses,170684.0
2107,2014-10-11,active_addresses,146972.0
2108,2014-10-12,active_addresses,220350.0
2109,2014-10-13,active_addresses,182882.0
2110,2014-10-14,active_addresses,190886.0
2111,2014-10-15,active_addresses,185794.0
2112,2014-10-16,active_addresses,157355.0
2113,2014-10-17,active_addresses,163371.0
2114,2014-10-18,active_addresses,152746.0
2115,2014-10-19,active_addresses,214141.0
2116,2014-10-20,active_addresses,174619.0
2117,2014-10-21,active_addresses,185029.0
2118,2014-10-22,active_addresses,174809.0
2119,2014-10-23,active_addresses,173116.0
2120,2014-10-24,active_addresses,166641.0
2121,2014-10-25,active_addresses,187025.0
2122,2014-10-26,active_addresses,191036.0
2123,2014-10-27,active_addresses,193792.0
2124,2014-10-28,active_addresses,172868.0
2125,2014-10-29,active_addresses,174923.0
2126,2014-10-30,active_addresses,179335.0
2127,2014-10-31,active_addresses,176490.0
2128,2014-11-01,active_addresses,151649.0
2129,2014-11-02,active_addresses,243996.0
2130,2014-11-03,active_addresses,178386.0
2131,2014-11-04,active_addresses,182562.0
2132,2014-11-05,active_addresses,172677.0
2133,2014-11-06,active_addresses,195913.0
2134,2014-11-07,active_addresses,189064.0
2135,2014-11-08,active_addresses,148751.0
2136,2014-11-09,active_addresses,214077.0
2137,2014-11-10,active_addresses,189520.0
2138,2014-11-11,active_addresses,175509.0
2139,2014-11-12,active_addresses,197855.0
2140,2014-11-13,active_addresses,185694.0
2141,2014-11-14,active_addresses,199207.0
2142,2014-11-15,active_addresses,157558.0
2143,2014-11-16,active_addresses,227884.0
2144,2014-11-17,active_addresses,185373.0
2145,2014-11-18,active_addresses,182902.0
2146,2014-11-19,active_addresses,177413.0
2147,2014-11-20,active_addresses,188637.0
2148,2014-11-21,active_addresses,178746.0
2149,2014-11-22,active_addresses,158776.0
2150,2014-11-23,active_addresses,226056.0
2151,2014-11-24,active_addresses,180366.0
2152,2014-11-25,active_addresses,185396.0
2153,2014-11-26,active_addresses,175259.0
2154,2014-11-27,active_addresses,186072.0
2155,2014-11-28,active_addresses,185838.0
2156,2014-11-29,active_addresses,164845.0
2157,2014-11-30,active_addresses,254565.0
2158,2014-12-01,active_addresses,191207.0
2159,2014-12-02,active_addresses,215283.0
2160,2014-12-03,active_addresses,202825.0
2161,2014-12-04,active_addresses,187991.0
2162,2014-12-05,active_addresses,199324.0
2163,2014-12-06,active_addresses,168914.0
2164,2014-12-07,active_addresses,240167.0
2165,2014-12-08,active_addresses,213295.0
2166,2014-12-09,active_addresses,194736.0
2167,2014-12-10,active_addresses,197999.0
2168,2014-12-11,active_addresses,187105.0
2169,2014-12-12,active_addresses,176628.0
2170,2014-12-13,active_addresses,161380.0
2171,2014-12-14,active_addresses,248869.0
2172,2014-12-15,active_addresses,220231.0
2173,2014-12-16,active_addresses,219432.0
2174,2014-12-17,active_addresses,208635.0
2175,2014-12-18,active_addresses,212216.0
2176,2014-12-19,active_addresses,182179.0
2177,2014-12-20,active_addresses,230322.0
2178,2014-12-21,active_addresses,211733.0
2179,2014-12-22,active_addresses,220334.0
2180,2014-12-23,active_addresses,214939.0
2181,2014-12-24,active_addresses,170655.0
2182,2014-12-25,active_addresses,148756.0
2183,2014-12-26,active_addresses,163577.0
2184,2014-12-27,active_addresses,190312.0
2185,2014-12-28,active_addresses,244320.0
2186,2014-12-29,active_addresses,168488.0
2187,2014-12-30,active_addresses,182178.0
2188,2014-12-31,active_addresses,158184.0
2189,2015-01-01,active_addresses,114998.0
2190,2015-01-02,active_addresses,184462.0
2191,2015-01-03,active_addresses,216194.0
2192,2015-01-04,active_addresses,209509.0
2193,2015-01-05,active_addresses,208147.0
2194,2015-01-06,active_addresses,181346.0
2195,2015-01-07,active_addresses,177697.0
2196,2015-01-08,active_addresses,198543.0
2197,2015-01-09,active_addresses,208936.0
2198,2015-01-10,active_addresses,245418.0
2199,2015-01-11,active_addresses,223733.0
2200,2015-01-12,active_addresses,185470.0
2201,2015-01-13,active_addresses,225670.0
2202,2015-01-14,active_addresses,225148.0
2203,2015-01-15,active_addresses,233935.0
2204,2015-01-16,active_addresses,212353.0
2205,2015-01-17,active_addresses,251157.0
2206,2015-01-18,active_addresses,224733.0
2207,2015-01-19,active_addresses,218577.0
2208,2015-01-20,active_addresses,198469.0
2209,2015-01-21,active_addresses,203888.0
2210,2015-01-22,active_addresses,200098.0
2211,2015-01-23,active_addresses,187750.0
2212,2015-01-24,active_addresses,183388.0
2213,2015-01-25,active_addresses,288554.0
2214,2015-01-26,active_addresses,233561.0
2215,2015-01-27,active_addresses,220332.0
2216,2015-01-28,active_addresses,176113.0
2217,2015-01-29,active_addresses,187231.0
2218,2015-01-30,active_addresses,167417.0
2219,2015-01-31,active_addresses,252029.0
2220,2015-02-01,active_addresses,223386.0
2221,2015-02-02,active_addresses,190042.0
2222,2015-02-03,active_addresses,208174.0
2223,2015-02-04,active_addresses,200994.0
2224,2015-02-05,active_addresses,188459.0
2225,2015-02-06,active_addresses,187787.0
2226,2015-02-07,active_addresses,169002.0
2227,2015-02-08,active_addresses,265343.0
2228,2015-02-09,active_addresses,198547.0
2229,2015-02-10,active_addresses,203572.0
2230,2015-02-11,active_addresses,197726.0
2231,2015-02-12,active_addresses,206455.0
2232,2015-02-13,active_addresses,262527.0
2233,2015-02-14,active_addresses,238325.0
2234,2015-02-15,active_addresses,320682.0
2235,2015-02-16,active_addresses,232161.0
2236,2015-02-17,active_addresses,239272.0
2237,2015-02-18,active_addresses,217076.0
2238,2015-02-19,active_addresses,184558.0
2239,2015-02-20,active_addresses,215262.0
2240,2015-02-21,active_addresses,247862.0
2241,2015-02-22,active_addresses,233857.0
2242,2015-02-23,active_addresses,217374.0
2243,2015-02-24,active_addresses,202944.0
2244,2015-02-25,active_addresses,197578.0
2245,2015-02-26,active_addresses,195126.0
2246,2015-02-27,active_addresses,212728.0
2247,2015-02-28,active_addresses,257135.0
2248,2015-03-01,active_addresses,242022.0
2249,2015-03-02,active_addresses,247908.0
2250,2015-03-03,active_addresses,227726.0
2251,2015-03-04,active_addresses,212540.0
2252,2015-03-05,active_addresses,217668.0
2253,2015-03-06,active_addresses,199743.0
2254,2015-03-07,active_addresses,221589.0
2255,2015-03-08,active_addresses,240101.0
2256,2015-03-09,active_addresses,221696.0
2257,2015-03-10,active_addresses,213590.0
2258,2015-03-11,active_addresses,212937.0
2259,2015-03-12,active_addresses,218708.0
2260,2015-03-13,active_addresses,213190.0
2261,2015-03-14,active_addresses,227452.0
2262,2015-03-15,active_addresses,224994.0
2263,2015-03-16,active_addresses,233048.0
2264,2015-03-17,active_addresses,199924.0
2265,2015-03-18,active_addresses,208171.0
2266,2015-03-19,active_addresses,233476.0
2267,2015-03-20,active_addresses,208275.0
2268,2015-03-21,active_addresses,216035.0
2269,2015-03-22,active_addresses,230921.0
2270,2015-03-23,active_addresses,225657.0
2271,2015-03-24,active_addresses,187401.0
2272,2015-03-25,active_addresses,186538.0
2273,2015-03-26,active_addresses,194291.0
2274,2015-03-27,active_addresses,205875.0
2275,2015-03-28,active_addresses,207973.0
2276,2015-03-29,active_addresses,255323.0
2277,2015-03-30,active_addresses,227390.0
2278,2015-03-31,active_addresses,224920.0
2279,2015-04-01,active_addresses,229694.0
2280,2015-04-02,active_addresses,223833.0
2281,2015-04-03,active_addresses,209347.0
2282,2015-04-04,active_addresses,226012.0
2283,2015-04-05,active_addresses,245550.0
2284,2015-04-06,active_addresses,212142.0
2285,2015-04-07,active_addresses,224249.0
2286,2015-04-08,active_addresses,226507.0
2287,2015-04-09,active_addresses,212844.0
2288,2015-04-10,active_addresses,229858.0
2289,2015-04-11,active_addresses,242787.0
2290,2015-04-12,active_addresses,224823.0
2291,2015-04-13,active_addresses,234221.0
2292,2015-04-14,active_addresses,221713.0
2293,2015-04-15,active_addresses,196875.0
2294,2015-04-16,active_addresses,197969.0
2295,2015-04-17,active_addresses,203462.0
2296,2015-04-18,active_addresses,228097.0
2297,2015-04-19,active_addresses,247178.0
2298,2015-04-20,active_addresses,215745.0
2299,2015-04-21,active_addresses,219285.0
2300,2015-04-22,active_addresses,234072.0
2301,2015-04-23,active_addresses,225166.0
2302,2015-04-24,active_addresses,228809.0
2303,2015-04-25,active_addresses,241857.0
2304,2015-04-26,active_addresses,240232.0
2305,2015-04-27,active_addresses,212883.0
2306,2015-04-28,active_addresses,227516.0
2307,2015-04-29,active_addresses,222760.0
2308,2015-04-30,active_addresses,213080.0
2309,2015-05-01,active_addresses,192024.0
2310,2015-05-02,active_addresses,245895.0
2311,2015-05-03,active_addresses,223715.0
2312,2015-05-04,active_addresses,223246.0
2313,2015-05-05,active_addresses,229254.0
2314,2015-05-06,active_addresses,236612.0
2315,2015-05-07,active_addresses,226813.0
2316,2015-05-08,active_addresses,259557.0
2317,2015-05-09,active_addresses,208685.0
2318,2015-05-10,active_addresses,246058.0
2319,2015-05-11,active_addresses,230288.0
2320,2015-05-12,active_addresses,235435.0
2321,2015-05-13,active_addresses,216301.0
2322,2015-05-14,active_addresses,208330.0
2323,2015-05-15,active_addresses,216294.0
2324,2015-05-16,active_addresses,240984.0
2325,2015-05-17,active_addresses,234513.0
2326,2015-05-18,active_addresses,217706.0
2327,2015-05-19,active_addresses,225297.0
2328,2015-05-20,active_addresses,227770.0
2329,2015-05-21,active_addresses,210284.0
2330,2015-05-22,active_addresses,220985.0
2331,2015-05-23,active_addresses,197780.0
2332,2015-05-24,active_addresses,264521.0
2333,2015-05-25,active_addresses,219351.0
2334,2015-05-26,active_addresses,234659.0
2335,2015-05-27,active_addresses,226335.0
2336,2015-05-28,active_addresses,224433.0
2337,2015-05-29,active_addresses,261835.0
2338,2015-05-30,active_addresses,287493.0
2339,2015-05-31,active_addresses,266426.0
2340,2015-06-01,active_addresses,270870.0
2341,2015-06-02,active_addresses,271030.0
2342,2015-06-03,active_addresses,252042.0
2343,2015-06-04,active_addresses,236357.0
2344,2015-06-05,active_addresses,236970.0
2345,2015-06-06,active_addresses,237632.0
2346,2015-06-07,active_addresses,235676.0
2347,2015-06-08,active_addresses,222782.0
2348,2015-06-09,active_addresses,236130.0
2349,2015-06-10,active_addresses,306739.0
2350,2015-06-11,active_addresses,243268.0
2351,2015-06-12,active_addresses,261237.0
2352,2015-06-13,active_addresses,247477.0
2353,2015-06-14,active_addresses,265099.0
2354,2015-06-15,active_addresses,285309.0
2355,2015-06-16,active_addresses,250064.0
2356,2015-06-17,active_addresses,289748.0
2357,2015-06-18,active_addresses,240615.0
2358,2015-06-19,active_addresses,248069.0
2359,2015-06-20,active_addresses,240680.0
2360,2015-06-21,active_addresses,257418.0
2361,2015-06-22,active_addresses,209934.0
2362,2015-06-23,active_addresses,270073.0
2363,2015-06-24,active_addresses,229199.0
2364,2015-06-25,active_addresses,203345.0
2365,2015-06-26,active_addresses,256306.0
2366,2015-06-27,active_addresses,273447.0
2367,2015-06-28,active_addresses,242109.0
2368,2015-06-29,active_addresses,246196.0
2369,2015-06-30,active_addresses,280811.0
2370,2015-07-01,active_addresses,267891.0
2371,2015-07-02,active_addresses,276497.0
2372,2015-07-03,active_addresses,267584.0
2373,2015-07-04,active_addresses,251749.0
2374,2015-07-05,active_addresses,272051.0
2375,2015-07-06,active_addresses,287795.0
2376,2015-07-07,active_addresses,283673.0
2377,2015-07-08,active_addresses,286530.0
2378,2015-07-09,active_addresses,283452.0
2379,2015-07-10,active_addresses,289735.0
2380,2015-07-11,active_addresses,287238.0
2381,2015-07-12,active_addresses,284313.0
2382,2015-07-13,active_addresses,254591.0
2383,2015-07-14,active_addresses,255129.0
2384,2015-07-15,active_addresses,231269.0
2385,2015-07-16,active_addresses,243088.0
2386,2015-07-17,active_addresses,222743.0
2387,2015-07-18,active_addresses,230088.0
2388,2015-07-19,active_addresses,263213.0
2389,2015-07-20,active_addresses,248768.0
2390,2015-07-21,active_addresses,236628.0
2391,2015-07-22,active_addresses,236628.0
2392,2015-07-23,active_addresses,236628.0
2393,2015-07-24,active_addresses,236628.0
2394,2015-07-25,active_addresses,236628.0
2395,2015-07-26,active_addresses,236628.0
2396,2015-07-27,active_addresses,236628.0
2397,2015-07-28,active_addresses,258879.0
2398,2015-07-29,active_addresses,270476.0
2399,2015-07-30,active_addresses,246547.0
2400,2015-07-31,active_addresses,271001.0
2401,2015-08-01,active_addresses,267062.0
2402,2015-08-02,active_addresses,260292.0
2403,2015-08-03,active_addresses,247772.0
2404,2015-08-04,active_addresses,260149.0
2405,2015-08-05,active_addresses,280613.0
2406,2015-08-06,active_addresses,257987.0
2407,2015-08-07,active_addresses,248898.0
2408,2015-08-08,active_addresses,251314.0
2409,2015-08-09,active_addresses,240857.0
2410,2015-08-10,active_addresses,253842.0
2411,2015-08-11,active_addresses,236213.0
2412,2015-08-12,active_addresses,246215.0
2413,2015-08-13,active_addresses,237969.0
2414,2015-08-14,active_addresses,236280.0
2415,2015-08-15,active_addresses,236800.0
2416,2015-08-16,active_addresses,246539.0
2417,2015-08-17,active_addresses,245985.0
2418,2015-08-18,active_addresses,267354.0
2419,2015-08-19,active_addresses,259630.0
2420,2015-08-20,active_addresses,239574.0
2421,2015-08-21,active_addresses,243537.0
2422,2015-08-22,active_addresses,268182.0
2423,2015-08-23,active_addresses,258445.0
2424,2015-08-24,active_addresses,274246.0
2425,2015-08-25,active_addresses,254062.0
